"","Mmus_BAL-TAL_LRTN_BSL_Rep1_B7","Mmus_BAL-TAL_RRTN_BSL_Rep2_B8","Mmus_BAL-TAL_RRTN_BSL_Rep3_B9","Mmus_BAL-TAL_RRTN_BSL_Rep4_B10","Mmus_BAL-TAL_LRTN_GC_Rep1_G6","Mmus_BAL-TAL_LRTN_GC_Rep2_G8","Mmus_BAL-TAL_LRTN_GC_Rep3_G9","Mmus_BAL-TAL_RRTN_GC_Rep4_G10","Mmus_BAL-TAL_LRTN_FLT_Rep1_F6","Mmus_BAL-TAL_LRTN_FLT_Rep2_F7","Mmus_BAL-TAL_LRTN_FLT_Rep3_F8","Mmus_BAL-TAL_LRTN_FLT_Rep4_F9","Mmus_BAL-TAL_LRTN_FLT_Rep5_F10"
"ENSMUSG00000120593",1754,1731,4828,1174,1422,4188,4699,167,4274,439,1713,3728,3829
"ENSMUSG00000120608",1508,2767,2088,3920,2291,4721,1241,2757,1043,2512,930,2634,2618
"ENSMUSG00000120626",2309,4882,351,4515,2740,1373,4577,4571,2580,1948,3379,4321,3618
"ENSMUSG00000120685",3857,2648,4711,205,4150,3253,2953,3634,2023,3899,3250,3671,4751
"ENSMUSG00000120690",658,1986,659,2808,1432,2992,4952,1900,3517,1066,3506,3885,2203
"ENSMUSG00000120701",1665,4670,3137,4863,651,2699,1655,935,2685,4666,682,1901,2149
"ENSMUSG00000120718",3884,1289,4273,3468,879,4756,1204,3723,4203,3080,92,1125,2004
"ENSMUSG00000120733",707,786,1937,3895,677,1337,794,52,4468,3941,2737,482,4357
"ENSMUSG00000120748",4628,3887,3449,2583,698,4120,3510,3230,2935,3021,1185,3303,3029
"ENSMUSG00000120776",2095,1570,1986,4552,928,761,1714,1303,99,4587,217,2520,2775
"ENSMUSG00000120787",4625,4646,3686,3585,3867,4095,2633,4753,4910,873,4474,671,1927
"ENSMUSG00000120807",4041,662,4340,1239,1979,3650,2996,649,3113,542,2656,3015,2151
"ENSMUSG00000120814",1022,1543,2235,1879,3784,401,854,4377,4372,4664,4011,2414,1110
"ENSMUSG00000120816",2965,421,229,2465,2321,3700,4022,1833,2128,2276,4192,4707,4486
"ENSMUSG00000120860",2450,3595,4265,605,990,4638,1055,2931,1205,4692,2753,106,2451
"ENSMUSG00000120878",2071,4792,1897,3879,4026,1152,1608,802,1291,1795,151,1864,437
"ENSMUSG00000120881",1366,4407,4194,2981,4857,3639,2638,4378,3839,4499,2301,3310,1840
"ENSMUSG00000120890",1571,2636,4828,1196,1554,2097,1699,2362,1145,4817,3610,2214,4018
"ENSMUSG00000120891",1560,4193,1549,1252,836,2137,605,4541,115,4580,3729,3449,3286
"ENSMUSG00000120900",4967,4876,4645,1091,3039,2978,4693,854,4590,613,130,4651,1733
"ENSMUSG00000120901",3873,1111,4886,1509,3372,4832,151,1579,1398,1026,1097,4755,3117
"ENSMUSG00000120932",2700,3216,97,1741,2306,98,2736,2196,4958,1007,1865,4445,249
"ENSMUSG00000120982",3027,1555,2116,229,1055,3436,1498,1104,4582,3825,2117,3908,639
"ENSMUSG00000121016",3651,1925,3195,4166,3946,1112,2362,651,3316,1640,171,4478,2227
"ENSMUSG00000121027",159,1737,4225,1400,3408,3118,866,1913,2375,4363,1501,3490,358
"ENSMUSG00000121055",1151,1539,2219,4335,1827,113,1013,915,4841,3325,109,61,2475
"ENSMUSG00001118662",4236,3461,3864,44,4971,3680,2192,2524,870,4227,4563,4328,3051
"ENSMUSG00002074881",2244,168,4312,3634,1328,1215,2178,2631,4923,35,2042,3654,4052
"ENSMUSG00002074883",3129,3448,1732,4885,2771,4108,700,2873,2678,3050,4606,1404,1132
"ENSMUSG00002074886",369,1371,4945,3234,4635,4917,4524,1473,1700,3656,2130,2746,1306
"ENSMUSG00002074891",3054,3919,181,2176,2342,2626,1497,267,1758,862,25,3428,2258
"ENSMUSG00002074940",1701,2982,569,4768,3541,3683,1686,4507,1016,2248,2781,150,487
"ENSMUSG00002074969",1568,1786,1263,1024,3163,4790,634,617,3945,2955,486,1171,734
"ENSMUSG00002074975",2528,2614,1220,2992,3862,820,3096,240,2642,4597,1056,2228,1021
"ENSMUSG00002075032",4785,4245,4529,4653,1159,4922,2971,3414,2041,448,49,1812,347
"ENSMUSG00002075051",341,3611,1027,4465,4342,2904,809,810,833,803,3280,4197,480
"ENSMUSG00002075054",4530,2916,2227,1868,2577,858,2340,876,4502,2283,4100,3751,3006
"ENSMUSG00002075087",174,2161,3914,813,3741,20,2561,1347,3398,3612,1329,1603,2045
"ENSMUSG00002075107",4160,3036,3068,2125,4168,753,988,1334,2422,3835,567,3828,3013
"ENSMUSG00002075125",1909,4210,1908,4550,602,980,4358,2102,2263,4108,4245,4390,4603
"ENSMUSG00002075235",1741,3849,2882,1221,3723,4975,383,403,3032,460,4014,2187,465
"ENSMUSG00002075250",3833,4165,222,3259,2420,1679,3054,3508,3203,454,2782,929,546
"ENSMUSG00002075253",3596,517,1170,1287,4564,2264,448,4442,2301,4419,1233,3696,1642
"ENSMUSG00002075271",3558,2986,1717,219,1814,1727,573,3080,4290,1681,907,1551,4657
"ENSMUSG00002075307",1744,2248,1672,3295,1952,383,262,2452,1272,4257,1025,170,100
"ENSMUSG00002075332",2113,3485,4477,2827,4113,2783,3451,927,3034,1390,62,2762,524
"ENSMUSG00002075338",725,2971,446,1034,3010,4550,3898,4262,235,4131,4266,4055,2668
"ENSMUSG00002075372",3678,735,354,1329,3799,1963,2731,4748,956,2459,4532,4798,2208
"ENSMUSG00002075381",2891,1785,2754,4371,327,32,4491,2416,2093,4116,1402,634,2514
"ENSMUSG00002075407",3931,1377,3200,1993,1061,3567,353,3417,492,4889,2483,3551,4357
"ENSMUSG00002075478",1388,210,969,2920,1917,3557,2339,3103,795,1202,328,3147,4468
"ENSMUSG00002075482",2984,2660,2455,3764,1693,2076,828,1157,3018,3156,4933,1677,2840
"ENSMUSG00002075602",2565,3900,302,2078,2153,3806,4474,3614,286,3028,1007,3042,559
"ENSMUSG00002075623",4962,319,2030,4213,2340,3269,4048,825,2533,4801,4361,2321,1830
"ENSMUSG00002075640",36,3433,2457,1849,3519,4445,1706,3816,3989,159,4516,3761,1265
"ENSMUSG00002075727",2469,562,3713,920,2795,2260,2353,1400,461,3737,2902,4836,4451
"ENSMUSG00002075776",410,4534,2238,3658,540,916,1612,79,1800,2401,1097,56,3173
"ENSMUSG00002075794",1156,4427,4896,4092,4337,4450,437,3758,205,298,1682,2588,3406
"ENSMUSG00002075813",3188,2014,4552,2665,4719,3794,2634,347,4082,1574,1617,3322,2668
"ENSMUSG00002075816",2908,899,4838,1412,1849,4808,394,770,3765,4981,1767,561,558
"ENSMUSG00002075851",3560,1277,4331,3828,3128,2483,4517,3064,2280,1081,2700,3417,3225
"ENSMUSG00002075891",181,2130,3138,3847,1359,4282,2151,1755,1374,905,3998,2928,3764
"ENSMUSG00002075899",2920,476,2316,2372,68,513,4503,3733,3447,2722,3060,555,1894
"ENSMUSG00002075984",2901,2298,2659,705,1168,2410,4997,3318,3094,2124,2559,2342,2075
"ENSMUSG00002075991",2623,730,4536,2163,3159,2253,3200,246,927,2039,1668,2831,3335
"ENSMUSG00002075994",435,4009,2882,4411,1757,4570,1431,3995,2339,491,4290,2826,3731
"ENSMUSG00002076015",3051,4571,728,3673,4208,1900,4237,4726,367,1931,429,91,635
"ENSMUSG00002076046",4651,630,1451,374,943,1939,257,3195,179,3912,299,689,4350
"ENSMUSG00002076056",2495,2339,3427,3063,3436,4515,3224,3273,1990,425,3451,993,4315
"ENSMUSG00002076078",2732,2412,2916,2252,3175,1681,1133,3655,3910,4605,1566,1646,4158
"ENSMUSG00002076079",1412,2746,3211,3448,3265,3302,3947,255,1851,4879,3213,1494,1556
"ENSMUSG00002076220",4532,4824,2404,2443,3206,4371,2600,887,1549,4248,3921,4684,1150
"ENSMUSG00002076303",3486,1568,3118,4109,2738,347,2586,445,245,1430,3087,3063,3255
"ENSMUSG00002076406",148,1609,4202,3731,4173,907,4328,4468,729,1807,3968,1131,1749
"ENSMUSG00002076425",897,4136,924,3034,1983,3446,90,1748,886,3994,3930,2346,1424
"ENSMUSG00002076484",4250,4947,65,4741,1670,3678,2759,2071,377,3638,4862,1425,1100
"ENSMUSG00002076495",1600,3289,2108,4507,601,3667,4740,4434,4933,274,3607,307,728
"ENSMUSG00002076593",4655,4544,487,4834,242,3933,2349,492,706,4550,4702,1395,3584
"ENSMUSG00002076626",2483,3654,1118,2721,4679,181,2929,4717,1213,322,2054,4477,1033
"ENSMUSG00002076668",4001,3463,3951,1350,3256,3079,4141,1978,2418,4302,1822,214,3173
"ENSMUSG00002076671",1219,4863,177,2415,1294,3126,1491,4121,2091,4744,1289,4960,3708
"ENSMUSG00002076763",3066,3094,304,2055,4058,2780,1154,1049,54,1273,3492,4193,4506
"ENSMUSG00002076798",4358,8,809,2218,3492,4401,3102,3098,2834,4328,3586,4656,4799
"ENSMUSG00002076852",1165,4334,1917,1006,3403,4453,576,1120,3222,1123,2928,2262,3150
"ENSMUSG00002076963",3700,1825,264,4120,4169,2997,2643,1678,1172,698,3302,1829,881
"ERCC-00002",1352,4038,4993,4434,4707,4500,1121,3466,3639,1541,2199,2379,1074
"ERCC-00003",1288,4734,3750,3640,2462,3269,1996,3,4911,4742,4150,4314,2911
"ERCC-00004",3757,3955,2339,2839,3038,3357,3117,1893,4038,1449,3558,4726,4193
"ERCC-00009",2221,1981,2116,844,3777,1899,3830,1821,108,2788,1344,1061,4303
"ERCC-00012",1104,2769,1196,270,3716,370,3569,2310,4761,284,2784,3218,3828
"ERCC-00013",1416,705,1527,4718,2106,1298,2895,807,703,3859,1666,655,626
"ERCC-00014",852,4310,2582,2696,882,3221,3675,2812,518,1756,4022,4913,2477
"ERCC-00016",95,3580,3357,780,3243,3540,4809,1617,2923,2649,1748,207,33
"ERCC-00017",2548,3610,4985,3783,993,2593,1583,2628,827,1236,1516,95,618
"ERCC-00019",902,2231,2703,2529,4864,3401,1497,735,748,4041,985,2214,4292
"ERCC-00022",303,2114,3913,4362,3200,1932,4783,1971,1489,3034,1738,2142,1241
"ERCC-00024",4121,3707,2508,4182,1721,4034,4860,4879,286,2090,4509,1904,1178
"ERCC-00025",2386,4713,2192,4115,3827,3495,3682,933,1573,3667,2290,4953,2479
"ERCC-00028",1545,4791,452,2594,2687,140,4572,4437,1705,2862,2663,2021,2545
"ERCC-00031",2246,110,2450,4079,1612,4158,4261,3060,1838,4482,3559,4348,2115
"ERCC-00033",552,4939,4833,2598,1220,3277,4518,3989,2338,3460,1330,1805,4047
"ERCC-00034",2451,1962,1639,4485,3335,2187,1001,70,3375,2239,1101,3476,1385
"ERCC-00035",3227,2669,4334,1800,3106,2547,1013,938,3301,1857,4765,3379,3698
"ERCC-00039",2711,3883,774,3811,4877,1197,603,952,197,3805,2289,4437,2553
"ERCC-00040",3983,2996,3138,1218,1243,697,1873,2849,3707,1349,3534,4793,752
"ERCC-00041",3029,4963,2254,4341,2422,2617,3296,2516,2373,4856,228,1054,1996
"ERCC-00042",1024,53,2863,3033,4947,3410,1425,529,1994,2279,1082,999,4343
"ERCC-00043",2712,3346,2100,4009,3021,3254,3055,2805,4177,3874,4026,2643,3810
"ERCC-00044",4306,1252,2485,1942,426,4334,3952,1227,1559,381,1688,2568,1416
"ERCC-00046",2273,3738,2572,4615,4970,127,1375,4384,1400,4200,3772,4775,4590
"ERCC-00048",1961,3110,1493,1065,2484,739,3680,532,1306,4410,2809,1287,1997
"ERCC-00051",4364,3599,183,4301,1666,4435,2076,1524,926,3512,2240,3132,4774
"ERCC-00053",3624,294,2246,3343,1120,1099,1839,3785,3588,3718,680,1032,3293
"ERCC-00054",4018,2064,3725,2295,879,832,1781,1706,436,133,2769,251,4685
"ERCC-00057",3862,872,3854,4363,3407,4761,4805,1896,4818,2422,437,765,645
"ERCC-00058",4377,2900,114,694,3190,1926,912,2431,2296,2966,8,4798,2192
"ERCC-00059",1839,3911,4779,2114,927,4780,2555,1167,2999,4451,4600,584,1869
"ERCC-00060",2375,1923,3521,731,1656,159,4996,1001,4671,2993,901,3568,1181
"ERCC-00061",4098,4870,454,145,4549,3913,169,2981,336,1458,1076,1954,1202
"ERCC-00062",3816,2628,3116,812,1787,1449,4320,2289,3642,3245,4827,1834,4647
"ERCC-00067",4646,2645,7,2023,3097,729,2260,694,4972,2974,2047,1524,10
"ERCC-00069",351,1338,692,3274,4791,4192,3235,2242,79,4273,2251,710,4755
"ERCC-00071",2240,3731,2275,2354,575,1786,94,1448,2320,1865,3247,2825,1007
"ERCC-00073",2147,2053,2283,3157,2491,3968,4617,4980,3974,2737,3437,25,512
"ERCC-00074",4184,3708,2837,2315,1234,3030,4617,2665,76,2283,1009,183,1245
"ERCC-00075",3017,2323,4319,4549,2919,1466,3325,818,3933,786,2535,2185,808
"ERCC-00076",4250,2801,3812,3028,4683,4297,825,900,2437,3545,3749,3442,155
"ERCC-00077",4962,3408,1276,1274,4271,1454,3762,1761,1625,4496,277,919,886
"ERCC-00078",3559,286,4991,3241,3442,2968,2260,2570,2263,4226,185,826,542
"ERCC-00079",702,2681,865,2801,2100,1906,3712,125,2389,2929,4677,2306,1153
"ERCC-00081",242,1442,4351,1228,682,3953,4292,2764,674,3631,4801,3550,403
"ERCC-00083",516,3042,3425,1974,2436,2830,4836,4536,4783,3510,3830,3283,4622
"ERCC-00084",76,4747,2428,2602,2624,3131,1420,3254,417,3163,1992,4540,2174
"ERCC-00085",4659,3781,4140,1476,1199,711,4065,786,1814,963,4674,206,3642
"ERCC-00086",4845,823,3705,1137,2419,4428,2196,1916,1354,10,821,4686,999
"ERCC-00092",1237,3124,2375,3546,549,4581,3600,1120,4993,2840,4439,539,2838
"ERCC-00095",1006,2556,3588,4655,3237,699,924,4172,1275,4729,1624,731,4528
"ERCC-00096",4673,41,1497,2086,4659,4686,511,4759,4157,2567,963,2160,2850
"ERCC-00097",2667,4483,3574,4260,2469,2552,557,4224,4012,1739,2064,4149,4464
"ERCC-00098",3570,2148,2604,1671,990,607,1612,2192,2537,3945,3482,4998,2059
"ERCC-00099",615,4741,3244,2533,4177,4040,4386,568,3301,1858,2898,113,4107
"ERCC-00104",2747,2084,3744,2722,1363,2015,2391,1940,1681,755,2462,1128,4222
"ERCC-00108",989,4643,1817,2455,1114,1780,1106,227,2965,1928,311,4954,3491
"ERCC-00109",110,3299,2024,3027,1706,594,1871,788,4212,2351,2321,3102,1446
"ERCC-00111",1748,1054,4908,2195,1310,3086,4535,1234,340,70,3159,4770,3583
"ERCC-00112",4142,946,1636,4805,4469,1885,4774,4764,3142,687,3990,3400,413
"ERCC-00113",1126,2580,2058,1989,1938,179,3894,1523,3491,3940,2691,1918,4547
"ERCC-00116",3842,2601,3979,995,2947,3139,3401,553,3549,1189,4705,4250,1071
"ERCC-00117",2135,696,2581,4438,2461,3956,3451,1520,4927,586,607,2296,1953
"ERCC-00120",2882,4317,2378,2981,893,4442,808,1945,4799,362,3944,3148,2137
"ERCC-00123",330,766,3741,4377,1128,4906,558,1508,4950,4079,2250,4225,982
"ERCC-00126",637,1759,3265,3134,4587,902,1342,3348,3016,1373,3914,4724,632
"ERCC-00130",3071,1216,3335,573,4803,2886,4384,4236,648,412,2821,2822,4450
"ERCC-00131",121,593,2970,2448,3642,4829,3807,2064,1221,1006,2921,3883,2594
"ERCC-00134",4828,3282,3090,380,1778,2917,1233,3529,2207,2550,4500,2986,2767
"ERCC-00136",2643,3503,3599,3665,1825,4920,3580,2454,339,4739,3527,350,3198
"ERCC-00137",1001,660,4812,3929,3043,1187,297,3382,3316,4362,4203,3909,962
"ERCC-00138",2458,3788,1659,2660,3993,4445,1462,312,3079,445,1794,1483,2958
"ERCC-00142",4393,3114,2011,2563,581,3253,3188,553,2714,3661,794,4615,99
"ERCC-00143",1138,4226,515,4701,3267,4662,1631,1233,8,885,3960,4631,4820
"ERCC-00144",4722,2492,1119,1235,77,3620,3861,1357,1906,1867,931,4673,3513
"ERCC-00145",4751,210,4646,3057,4870,2346,2629,136,1954,2367,803,3878,845
"ERCC-00147",2806,1940,4747,3318,1788,1307,2580,3876,2457,1246,4676,166,3463
"ERCC-00148",678,3405,3259,3853,4905,4861,3930,2757,2375,357,2143,489,4825
"ERCC-00150",4694,4386,591,1615,163,2929,3043,4399,4396,3595,1362,1400,3451
"ERCC-00154",3035,2016,2308,4570,433,1360,320,1236,4036,4402,1911,2842,1263
"ERCC-00156",1257,4814,407,23,389,1514,4083,1440,3476,1038,3808,1193,4966
"ERCC-00157",632,4701,1549,1878,2688,3447,3810,1689,2496,1706,1165,130,2058
"ERCC-00158",4262,3971,3961,4233,2990,3572,2732,2831,4506,1966,25,1506,970
"ERCC-00160",4367,3121,2126,196,164,3028,4141,856,2239,610,3757,2131,4627
"ERCC-00162",46,1793,948,1758,3419,1662,417,2743,1715,1174,4501,1853,569
"ERCC-00163",1841,4364,1650,305,4629,3947,1224,3604,3026,2234,4973,3534,2006
"ERCC-00164",3523,2684,1802,1099,1887,4137,1284,2041,4689,4156,1360,505,2978
"ERCC-00165",49,3873,2232,1030,3990,3525,1284,2922,3519,3129,2136,1956,2461
"ERCC-00168",1996,487,4843,1658,608,650,2865,1377,590,2861,3997,4308,3174
"ERCC-00170",3108,3198,334,2329,1490,1680,4558,485,4820,4042,298,3767,2734
"ERCC-00171",1354,3651,4474,3704,2512,989,3161,2814,4479,695,73,4083,3989
